trade_date,Iran_entropy,Crypto_entropy,Macro_entropy,Geopolitical_entropy,Energy_entropy,Pandemic_entropy,composite_entropy,inv_composite_entropy,inv_Geopolitical_entropy,inv_Crypto_entropy,inv_Macro_entropy,inv_Energy_entropy,inv_Iran_entropy
2026-05-31,0.22756816886462747,0.41355003963513903,0.10108091055548551,0.35146626372739237,0.09466948384973309,0.32619814334936886,0.252422168330291,0.747577831669709,0.6485337362726076,0.586449960364861,0.8989190894445145,0.9053305161502669,0.7724318311353725
2026-06-01,0.24769242509066478,0.3209409324810838,0.23449160777078984,0.3278209490581202,0.35483914575695724,0.30530709073434803,0.298515358481994,0.701484641518006,0.6721790509418798,0.6790590675189162,0.7655083922292102,0.6451608542430427,0.7523075749093352
2026-06-02,0.3858538141428707,0.09456988466565937,0.13542078232032367,0.3668860298877634,0.4374647470672616,0.3293106758290268,0.2915843223188176,0.7084156776811824,0.6331139701122366,0.9054301153343406,0.8645792176796763,0.5625352529327384,0.6141461858571293
2026-06-03,0.43937796320338945,0.07771327832956021,0.169890973127119,0.4118360410629924,0.46557348309083674,0.354921681099978,0.31988556998564593,0.680114430014354,0.5881639589370076,0.9222867216704398,0.830109026872881,0.5344265169091633,0.5606220367966106
2026-06-04,0.3797867853651778,0.28214522114002405,0.22000331507719692,0.4195683083883061,0.4431901824204876,0.34979052409427486,0.3490807227475779,0.6509192772524222,0.5804316916116938,0.717854778859976,0.779996684922803,0.5568098175795124,0.6202132146348223
2026-06-05,0.46878054810786424,0.383690483545359,0.2636836369473585,0.47139177303730717,0.37364030800118153,0.3316221089819732,0.38213480977017394,0.617865190229826,0.5286082269626928,0.616309516454641,0.7363163630526415,0.6263596919988185,0.5312194518921358
2026-06-06,0.35476081514951413,0.3683777667382308,0.21612802061599512,0.3585640165194106,0.4996096543470661,0.35638235328150836,0.35897043777528753,0.6410295622247124,0.6414359834805894,0.6316222332617691,0.7838719793840049,0.5003903456529339,0.6452391848504859
2026-06-07,0.4858575894845115,0.39512241408452803,0.12110203873612226,0.3610984543496459,0.4533198010673621,0.3234796874643599,0.3566633308644216,0.6433366691355784,0.6389015456503542,0.604877585915472,0.8788979612638778,0.546680198932638,0.5141424105154885
2026-06-08,0.18943236519859027,0.37842632393145764,0.10229553798255693,0.34640426817162806,0.4856218385127309,0.3110068181203316,0.30219785865288257,0.6978021413471174,0.6535957318283719,0.6215736760685424,0.897704462017443,0.5143781614872691,0.8105676348014097
2026-06-09,0.43725817479884654,0.398636639963968,0.2132865967518497,0.47863611177271215,0.36830223802915896,0.31793278345717135,0.36900875746228445,0.6309912425377155,0.5213638882272879,0.601363360036032,0.7867134032481503,0.631697761970841,0.5627418252011535
2026-06-10,0.296625253385634,0.4031918191847807,0.17313421217322864,0.10611999613104438,0.4597431021785066,0.3082386827377304,0.2911755109651541,0.7088244890348459,0.8938800038689556,0.5968081808152192,0.8268657878267713,0.5402568978214934,0.703374746614366
2026-06-11,0.531063300044563,0.3844555305635248,0.12188896442543486,0.36695143429167326,0.40777966215053063,0.27071418250566825,0.34714217899689914,0.6528578210031009,0.6330485657083267,0.6155444694364751,0.8781110355745652,0.5922203378494694,0.46893669995543696
2026-06-12,0.6381592059706901,0.4397107176722631,0.13605348297927153,0.3521778678300751,0.3172853979560206,0.23578722208275368,0.3531956490818457,0.6468043509181542,0.6478221321699249,0.5602892823277369,0.8639465170207284,0.6827146020439794,0.3618407940293099
2026-06-13,0.5215288748719493,0.49515716088051914,0.09784680084306137,0.366448660121154,0.22030933905720398,0.2311312987720377,0.32207035575765425,0.6779296442423457,0.6335513398788459,0.5048428391194808,0.9021531991569386,0.779690660942796,0.4784711251280507
2026-06-14,0.7277885792574864,0.419406808946667,0.23059875392197468,0.36489091552840025,0.27654994302732494,0.2660608475286777,0.38088264136842187,0.6191173586315781,0.6351090844715997,0.5805931910533331,0.7694012460780253,0.7234500569726751,0.2722114207425136
2026-06-15,0.3945112045389647,0.3876199578963843,0.17505027732797493,0.4138182749122171,0.2467629446449253,0.27714115815040824,0.3158173029118125,0.6841826970881875,0.5861817250877829,0.6123800421036156,0.824949722672025,0.7532370553550747,0.6054887954610353
2026-06-16,0.395202138403529,0.39343670401210956,0.2510890167898701,0.4805956905275921,0.2901197988892478,0.2421040808813788,0.3420912382506212,0.6579087617493788,0.5194043094724079,0.6065632959878904,0.7489109832101299,0.7098802011107521,0.604797861596471
2026-06-17,0.0637304561043822,0.33526746174260996,0.22820374504583896,0.3252305469735773,0.17066574121447087,0.2736121172312973,0.23278501138536278,0.7672149886146372,0.6747694530264228,0.6647325382573901,0.771796254954161,0.8293342587855291,0.9362695438956178
2026-06-18,0.36721713798642064,0.4331154302758902,0.1549217930026578,0.3654906841489766,0.33435145748959777,0.3059443575715076,0.3268401434125085,0.6731598565874914,0.6345093158510233,0.5668845697241098,0.8450782069973422,0.6656485425104022,0.6327828620135794
2026-06-19,0.3161386976856744,0.3961808651098659,0.20088138122363813,0.4246859585303421,0.23279945487113363,0.24968095350669745,0.30339455182122527,0.6966054481787747,0.5753140414696579,0.6038191348901341,0.7991186187763619,0.7672005451288664,0.6838613023143256
2026-06-20,0.27532865027495484,0.4822926482509751,0.14970952288866562,0.4020099228383493,0.2089707345920275,0.2827375257326773,0.30017483409627493,0.6998251659037251,0.5979900771616506,0.5177073517490249,0.8502904771113344,0.7910292654079725,0.7246713497250452
2026-06-21,0.32997938978895736,0.43500584442992957,0.21566887066243798,0.37888185654007894,0.2658996084278051,0.2713016467923947,0.3161228694402673,0.6838771305597326,0.6211181434599211,0.5649941555700704,0.784331129337562,0.7341003915721949,0.6700206102110426
2026-06-22,0.38636403941612385,0.3416938797737136,0.17854417668780778,0.364103048439882,0.27115216490431365,0.3053131823980644,0.30786174860331755,0.6921382513966825,0.635896951560118,0.6583061202262863,0.8214558233121922,0.7288478350956864,0.6136359605838761
2026-06-23,0.3228699545088977,0.37884883844075073,0.31002252745008657,0.379021965270836,0.23756095985737136,0.2502879333534011,0.3131020298135572,0.6868979701864428,0.620978034729164,0.6211511615592493,0.6899774725499135,0.7624390401426286,0.6771300454911022
2026-06-24,0.22079037848419644,0.3835515833741184,0.29970859451062903,0.38357801973541616,0.2612012108802788,0.2892837610343349,0.3063522580031623,0.6936477419968377,0.6164219802645838,0.6164484166258817,0.700291405489371,0.7387987891197212,0.7792096215158035
2026-06-25,0.3021068869294872,0.3978157340487503,0.3419188396642469,0.27495589604558845,0.28562782563628825,0.3120953956981376,0.3190867630037498,0.6809132369962503,0.7250441039544115,0.6021842659512497,0.658081160335753,0.7143721743637117,0.6978931130705128
2026-06-26,0.32927006883370613,0.3921816873857381,0.23598160705992216,0.4366912785233479,0.14861280274753866,0.2417570865735358,0.2974157551872981,0.7025842448127019,0.5633087214766521,0.6078183126142619,0.7640183929400779,0.8513871972524614,0.6707299311662939
2026-06-27,0.28413061501401865,0.45046429976943425,0.22951182284474467,0.3548007406045067,0.060644925245774264,0.2555668959758471,0.27251988324238763,0.7274801167576124,0.6451992593954933,0.5495357002305657,0.7704881771552553,0.9393550747542257,0.7158693849859814
2026-06-28,0.29571048301796937,0.42167418443973975,0.152748013810677,0.42272683972551517,0.18920621557987774,0.24810362517108764,0.2883615602908111,0.7116384397091888,0.5772731602744848,0.5783258155602602,0.847251986189323,0.8107937844201223,0.7042895169820307
2026-06-29,0.2877724958614333,0.4278200901648924,0.11469198262945801,0.36518602143673756,0.18799088542147616,0.3293562175397926,0.28546961550896505,0.7145303844910349,0.6348139785632625,0.5721799098351076,0.885308017370542,0.8120091145785239,0.7122275041385667
2026-06-30,0.20333135511305453,0.4774366906839966,0.28710104331760494,0.4647834527256138,0.07956817324315377,0.28179573426553606,0.2990027415581599,0.70099725844184,0.5352165472743862,0.5225633093160034,0.7128989566823951,0.9204318267568462,0.7966686448869454
2026-07-01,0.18986096852304657,0.3823608934700156,0.3843822645925249,0.47440424388445285,0.37967290627832545,0.23966033674471715,0.34172360224884707,0.658276397751153,0.5255957561155471,0.6176391065299844,0.6156177354074751,0.6203270937216745,0.8101390314769534
2026-07-02,0.2708917377241879,0.4521966149018779,0.29255326018871414,0.4984105653191822,0.36868075559338914,0.2222546999404722,0.35083127227797056,0.6491687277220295,0.5015894346808178,0.5478033850981221,0.7074467398112858,0.6313192444066109,0.729108262275812
2026-07-03,0.30718194270984234,0.4458122757226039,0.14945974082239258,0.493197393510242,0.4700129124927399,0.2519048479485641,0.3529281855343975,0.6470718144656025,0.506802606489758,0.554187724277396,0.8505402591776074,0.5299870875072601,0.6928180572901577
2026-07-04,0.26247101031878867,0.4757502615700283,0.16144818202889877,0.4583340198831583,0.5210744936193836,0.18008743372423294,0.3431942335240818,0.6568057664759182,0.5416659801168417,0.5242497384299717,0.8385518179711012,0.4789255063806164,0.7375289896812114
2026-07-05,0.3677195909859192,0.45164756688880137,0.282181699511417,0.4687712800204149,0.5282466221489616,0.23887280510214925,0.3895732607762772,0.6104267392237228,0.5312287199795851,0.5483524331111986,0.717818300488583,0.47175337785103844,0.6322804090140808
2026-07-06,0.3051993102665951,0.4138296791076657,0.23759920957299432,0.443437931387006,0.6010432748930148,0.2608913348707408,0.3770001233496694,0.6229998766503306,0.556562068612994,0.5861703208923343,0.7624007904270057,0.3989567251069852,0.6948006897334049
2026-07-07,0.2686926505212811,0.45474329092242854,0.32432210395234057,0.46844720747171625,0.4717212032986664,0.1873300100489471,0.36254274436923,0.63745725563077,0.5315527925282837,0.5452567090775715,0.6756778960476595,0.5282787967013336,0.7313073494787189
2026-07-08,0.38571501244847434,0.450963336294155,0.4419766170135309,0.42827474620120526,0.47805884014104505,0.20075431846067865,0.39762381175984823,0.6023761882401517,0.5717252537987947,0.549036663705845,0.5580233829864691,0.521941159858955,0.6142849875515257
2026-07-09,0.21553061108266908,0.42776363889796876,0.34476955707901435,0.48683731455181595,0.4515624944872077,0.2001857330204986,0.35444155818652906,0.645558441813471,0.5131626854481841,0.5722363611020312,0.6552304429209856,0.5484375055127924,0.7844693889173309
2026-07-10,0.32474132482876705,0.40815810363763905,0.3961851274366219,0.4642123024547388,0.49819072586655977,0.1841151749289042,0.37926712652553846,0.6207328734744615,0.5357876975452611,0.591841896362361,0.6038148725633781,0.5018092741334402,0.675258675171233
2026-07-11,0.48060929955455156,0.4779222463583579,0.2417599619307371,0.5262726157513085,0.4239091485414816,0.16803415054170706,0.3864179037796906,0.6135820962203093,0.47372738424869154,0.5220777536416421,0.7582400380692629,0.5760908514585183,0.5193907004454484
2026-07-12,0.41482181758256664,0.40664496525411464,0.23970343385821297,0.4513013550262594,0.5049374734605405,0.17417655905803472,0.36526426737328815,0.6347357326267118,0.5486986449737405,0.5933550347458854,0.7602965661417871,0.4950625265394595,0.5851781824174334
2026-07-13,0.4286487332012548,0.44044594248840685,0.502561948222925,0.3995555143381335,0.41414270555906196,0.17341702631596026,0.39312864502095707,0.606871354979043,0.6004444856618665,0.5595540575115932,0.497438051777075,0.585857294440938,0.5713512667987453
2026-07-14,0.3100050819607651,0.41634960701760065,0.301925129956689,0.4149150547791102,0.5276958136256701,0.15874037396735502,0.35493851021786504,0.645061489782135,0.5850849452208897,0.5836503929823993,0.698074870043311,0.4723041863743299,0.6899949180392349
2026-07-15,0.44974911028844816,0.45738315058524004,0.19018834512921978,0.35349827731973954,0.516357444843877,0.1541597581070337,0.3535560143789264,0.6464439856210735,0.6465017226802605,0.54261684941476,0.8098116548707802,0.483642555156123,0.5502508897115519
2026-07-16,0.5053536172144304,0.508922761876345,0.17335843420894054,0.4439859796516026,0.45099397870524227,0.18757219436756514,0.3783644943373543,0.6216355056626457,0.5560140203483974,0.491077238123655,0.8266415657910595,0.5490060212947577,0.4946463827855696
2026-07-17,0.45588153482333604,0.4168911672647262,0.2731620150454526,0.40854053460810963,0.4201642742195886,0.19785160031863705,0.36208185437997503,0.6379181456200249,0.5914594653918903,0.5831088327352738,0.7268379849545474,0.5798357257804114,0.544118465176664
2026-07-18,0.40085661319897503,0.5947416672457816,0.33195783088200176,0.40631654610859536,0.5884315948914207,0.3968066014337379,0.4531851422934188,0.5468148577065812,0.5936834538914046,0.4052583327542184,0.6680421691179983,0.4115684051085793,0.599143386801025
2026-07-19,0.5071889920916122,0.4671391859858291,0.17220429858824737,0.44098477469917474,0.5035789997738603,0.21601576220006846,0.38451866888979874,0.6154813311102012,0.5590152253008253,0.5328608140141708,0.8277957014117526,0.49642100022613966,0.49281100790838783
2026-07-20,0.520620396560862,0.44457773908150117,0.13911977727915315,0.4434502151971311,0.48600084536984134,0.23050090831571166,0.3773783136340334,0.6226216863659666,0.5565497848028689,0.5554222609184989,0.8608802227208469,0.5139991546301587,0.479379603439138
2026-07-21,0.4731929625202751,0.49030301323235953,0.2630749968064285,0.40048993029703517,0.4504012154682124,0.2666145176324203,0.39067943932612187,0.6093205606738781,0.5995100697029648,0.5096969867676404,0.7369250031935715,0.5495987845317876,0.5268070374797249
2026-07-22,0.4587010007462451,0.4576080029950093,0.17959363969437342,0.43433526074714696,0.6086098352540091,0.23278827610440692,0.39527266925686516,0.6047273307431349,0.5656647392528531,0.5423919970049906,0.8204063603056266,0.39139016474599087,0.5412989992537549
2026-07-23,0.4751703916558099,0.4457579474039771,0.20733322821075806,0.4270876789737076,0.4837902018185452,0.24060306928560143,0.37995708622473323,0.6200429137752668,0.5729123210262924,0.5542420525960229,0.7926667717892419,0.5162097981814548,0.5248296083441901
2026-07-24,0.48073726672390626,0.45424160232139194,0.19603852987691783,0.454721628814352,0.2951949778139515,0.25512131908004104,0.35600922077176017,0.6439907792282398,0.5452783711856479,0.545758397678608,0.8039614701230822,0.7048050221860485,0.5192627332760937
2026-07-25,0.4433920685029728,0.46314447318800406,0.20913493098158575,0.4765211588348776,0.44544789642165994,0.24201063443993642,0.37994186039483946,0.6200581396051605,0.5234788411651223,0.5368555268119959,0.7908650690184142,0.5545521035783401,0.5566079314970271
2026-07-26,0.4198913034380426,0.4205227628634642,0.38658776848564874,0.5427799134475396,0.3449773286769203,0.30090318848281034,0.40261037756573764,0.5973896224342623,0.4572200865524604,0.5794772371365358,0.6134122315143513,0.6550226713230797,0.5801086965619574
2026-07-27,0.42784202620811723,0.3647397271948808,0.3599147525897673,0.442408708191919,0.25589966072739523,0.23050579672589314,0.3468851119396621,0.6531148880603379,0.557591291808081,0.6352602728051192,0.6400852474102328,0.7441003392726048,0.5721579737918827
2026-07-28,0.21807113067599349,0.3994793443168406,0.38254974853510715,0.4489593389423842,0.2255377858074832,0.24911457824561453,0.3206186544205705,0.6793813455794295,0.5510406610576157,0.6005206556831594,0.6174502514648929,0.7744622141925168,0.7819288693240065
2026-07-29,0.3643672009154829,0.34988487442670074,0.1945907643620815,0.4376398059210834,0.2933657844801692,0.23890840448723605,0.31312613909879233,0.6868738609012077,0.5623601940789166,0.6501151255732993,0.8054092356379186,0.7066342155198309,0.6356327990845171
2026-07-30,0.4595592420551017,0.3753566350863119,0.27758955468645286,0.43272359627581153,0.22737671812036017,0.220176108340771,0.3321303090941348,0.6678696909058652,0.5672764037241884,0.6246433649136881,0.7224104453135471,0.7726232818796398,0.5404407579448983
2026-07-31,0.3924416515638308,0.34720376182906476,0.44962723154770956,0.2979233644381111,0.10770761897316793,0.24051580022831895,0.30590323809670056,0.6940967619032994,0.7020766355618888,0.6527962381709352,0.5503727684522904,0.8922923810268321,0.6075583484361692
